date,cto,cloud,tr_product_pillar_team,tr_subpillar_name,tr_product_id,tr_product,application,service_name,managed_service,environment,cost
2024-02-10,Infrastructure,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Blob Storage,PROD,60.93
2024-02-10,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Functions,NON-PROD,68.17
2024-02-10,Engineering,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,BigQuery,NON-PROD,20.79
2024-02-10,Engineering,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,SQL Database,NON-PROD,43.56
2024-02-10,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,Virtual Machines,PROD,174.93
2024-02-10,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,Synapse,NON-PROD,52.31
2024-02-10,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,S3,PROD,113.64
2024-02-10,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Firestore,PROD,150.5
2024-02-10,Infrastructure,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,PROD,138.49
2024-02-10,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,CosmosDB,PROD,76.31
2024-02-10,Engineering,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,NON-PROD,30.49
2024-02-10,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,CosmosDB,NON-PROD,18.17
2024-02-10,Technology,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Synapse,PROD,118.13
2024-02-10,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Storage,PROD,172.1
2024-02-10,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Functions,PROD,139.59
2024-02-10,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Virtual Machines,PROD,154.23
2024-02-10,Technology,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Firestore,NON-PROD,57.99
2024-02-10,Technology,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,S3,NON-PROD,57.6
2024-02-10,Engineering,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Compute Engine,NON-PROD,71.56
2024-02-10,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Functions,NON-PROD,42.49
2024-02-11,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,BigQuery,PROD,74.58
2024-02-11,Infrastructure,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,S3,NON-PROD,66.62
2024-02-11,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,BigQuery,NON-PROD,60.42
2024-02-11,Infrastructure,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,CosmosDB,PROD,174.83
2024-02-11,Infrastructure,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Blob Storage,NON-PROD,37.44
2024-02-11,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Run,PROD,76.59
2024-02-11,Infrastructure,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Firestore,NON-PROD,41.03
2024-02-11,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,EC2,PROD,156.87
2024-02-11,Engineering,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Functions,PROD,73.97
2024-02-11,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,PROD,119.22
2024-02-11,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,RDS,NON-PROD,50.8
2024-02-11,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,CosmosDB,NON-PROD,43.64
2024-02-11,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Storage,PROD,92.24
2024-02-11,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,PROD,150.56
2024-02-11,Engineering,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,PROD,146.74
2024-02-11,Engineering,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Cloud Storage,PROD,84.17
2024-02-11,Infrastructure,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Blob Storage,PROD,112.09
2024-02-11,Engineering,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,Fargate,PROD,177.85
2024-02-11,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Compute Engine,PROD,174.46
2024-02-11,Engineering,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,Redshift,NON-PROD,49.7
2024-02-11,Technology,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Virtual Machines,NON-PROD,34.68
2024-02-11,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,SQL Database,PROD,113.57
2024-02-11,Engineering,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,S3,NON-PROD,33.24
2024-02-11,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,CosmosDB,NON-PROD,46.34
2024-02-11,Engineering,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Lambda,PROD,102.47
2024-02-11,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,SQL Database,PROD,141.45
2024-02-11,Infrastructure,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Firestore,NON-PROD,49.82
2024-02-11,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Blob Storage,NON-PROD,45.8
2024-02-12,Infrastructure,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,EC2,PROD,295.97
2024-02-12,Engineering,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Storage,PROD,206.96
2024-02-12,Infrastructure,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,CosmosDB,NON-PROD,115.28
2024-02-12,Engineering,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,RDS,PROD,282.58
2024-02-12,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,CosmosDB,PROD,266.9
2024-02-12,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,S3,NON-PROD,118.01
2024-02-12,Technology,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,RDS,PROD,265.95
2024-02-12,Engineering,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,SQL Database,NON-PROD,110.19
2024-02-12,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Storage,NON-PROD,55.27
2024-02-12,Infrastructure,GCP,Content,API,498,Content API,Content Management,API Gateway,Compute Engine,PROD,135.13
2024-02-12,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Synapse,PROD,87.32
2024-02-12,Technology,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,Lambda,PROD,205.58
2024-02-12,Technology,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,CosmosDB,NON-PROD,35.48
2024-02-12,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Firestore,PROD,146.72
2024-02-12,Infrastructure,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Fargate,NON-PROD,34.17
2024-02-12,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,BigQuery,NON-PROD,93.97
2024-02-12,Engineering,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Storage,PROD,273.88
2024-02-12,Infrastructure,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,SQL Database,PROD,172.25
2024-02-12,Technology,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,RDS,NON-PROD,59.63
2024-02-12,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Firestore,NON-PROD,91.23
2024-02-12,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,S3,PROD,101.24
2024-02-12,Technology,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Run,PROD,149.81
2024-02-12,Technology,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Redshift,NON-PROD,70.74
2024-02-12,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Firestore,NON-PROD,75.25
2024-02-12,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Functions,NON-PROD,47.71
2024-02-13,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,EC2,PROD,202.73
2024-02-13,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Blob Storage,NON-PROD,104.74
2024-02-13,Technology,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,EC2,PROD,244.95
2024-02-13,Engineering,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Storage,PROD,131.0
2024-02-13,Engineering,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Run,NON-PROD,34.6
2024-02-13,Infrastructure,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,Redshift,NON-PROD,57.18
2024-02-13,Technology,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,S3,NON-PROD,87.72
2024-02-13,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,PROD,250.82
2024-02-13,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Firestore,PROD,200.99
2024-02-13,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,S3,NON-PROD,76.49
2024-02-13,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Storage,NON-PROD,56.64
2024-02-13,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,CosmosDB,NON-PROD,65.67
2024-02-13,Engineering,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,EC2,NON-PROD,64.56
2024-02-13,Technology,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Synapse,PROD,229.41
2024-02-13,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Firestore,PROD,222.12
2024-02-13,Engineering,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,RDS,NON-PROD,45.8
2024-02-13,Engineering,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Fargate,PROD,229.42
2024-02-13,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Synapse,PROD,135.92
2024-02-13,Engineering,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Firestore,NON-PROD,109.85
2024-02-14,Infrastructure,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,DynamoDB,PROD,170.33
2024-02-14,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,PROD,223.75
2024-02-14,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,RDS,NON-PROD,67.14
2024-02-14,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,BigQuery,NON-PROD,92.55
2024-02-14,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,EC2,NON-PROD,63.83
2024-02-14,Infrastructure,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Firestore,NON-PROD,33.61
2024-02-14,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Functions,NON-PROD,31.33
2024-02-14,Technology,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,RDS,PROD,208.21
2024-02-14,Infrastructure,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Compute Engine,NON-PROD,107.11
2024-02-14,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,CosmosDB,NON-PROD,107.95
2024-02-14,Technology,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Run,NON-PROD,64.66
2024-02-14,Engineering,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,CosmosDB,NON-PROD,90.05
2024-02-14,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,RDS,PROD,122.44
2024-02-14,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,PROD,111.82
2024-02-14,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,CosmosDB,NON-PROD,42.98
2024-02-14,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Functions,PROD,224.89
2024-02-14,Infrastructure,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Lambda,NON-PROD,79.33
2024-02-14,Engineering,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,NON-PROD,117.22
2024-02-14,Technology,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Cloud Run,PROD,237.29
2024-02-14,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,CosmosDB,NON-PROD,58.38
2024-02-14,Technology,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Cloud Functions,PROD,157.88
2024-02-14,Infrastructure,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Fargate,NON-PROD,74.82
2024-02-14,Technology,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,EC2,PROD,247.57
2024-02-14,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Compute Engine,PROD,296.44
2024-02-14,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Functions,PROD,239.44
2024-02-14,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Virtual Machines,NON-PROD,55.11
2024-02-14,Infrastructure,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,S3,PROD,239.01
2024-02-14,Engineering,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,Redshift,NON-PROD,59.82
2024-02-14,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Storage,NON-PROD,90.95
2024-02-14,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,DynamoDB,PROD,300.22
2024-02-14,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Run,PROD,239.37
2024-02-14,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,S3,NON-PROD,108.44
2024-02-14,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Compute Engine,NON-PROD,110.81
2024-02-14,Infrastructure,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Lambda,PROD,269.29
2024-02-14,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Functions,NON-PROD,63.92
2024-02-15,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Virtual Machines,NON-PROD,82.71
2024-02-15,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,RDS,NON-PROD,119.37
2024-02-15,Engineering,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Firestore,NON-PROD,110.72
2024-02-15,Infrastructure,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,CosmosDB,PROD,226.37
2024-02-15,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Run,PROD,224.49
2024-02-15,Infrastructure,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,EC2,NON-PROD,46.9
2024-02-15,Infrastructure,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Compute Engine,NON-PROD,106.6
2024-02-15,Technology,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,SQL Database,NON-PROD,74.38
2024-02-15,Infrastructure,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,S3,PROD,81.12
2024-02-15,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,RDS,NON-PROD,97.46
2024-02-15,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Run,NON-PROD,87.09
2024-02-15,Technology,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Synapse,NON-PROD,60.21
2024-02-15,Infrastructure,AWS,Content,API,498,Content API,Content Management,API Gateway,Fargate,PROD,252.79
2024-02-15,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Compute Engine,PROD,142.22
2024-02-15,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Functions,NON-PROD,115.55
2024-02-15,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Blob Storage,PROD,289.39
2024-02-15,Infrastructure,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,S3,NON-PROD,67.05
2024-02-15,Engineering,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Firestore,PROD,214.7
2024-02-15,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Functions,NON-PROD,95.18
2024-02-15,Technology,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Lambda,PROD,284.55
2024-02-15,Engineering,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Firestore,PROD,93.84
2024-02-15,Technology,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Fargate,NON-PROD,39.17
2024-02-15,Infrastructure,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Compute Engine,NON-PROD,50.72
2024-02-15,Technology,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Lambda,PROD,137.7
2024-02-15,Infrastructure,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Functions,NON-PROD,76.29
2024-02-15,Engineering,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,SQL Database,PROD,281.64
2024-02-15,Infrastructure,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,RDS,NON-PROD,55.11
2024-02-16,Infrastructure,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Virtual Machines,PROD,175.95
